# flux_incident[x, y] in W/m^2: x is index of the azimuthal position on the receiver surface, from South, counter clockwise; and y: index of height on the receiver from bottom to top.
6.030217192288382212e+05,6.411330464192740619e+05,6.417044678014962701e+05,8.023064617785012815e+05,8.074043808559956960e+05,9.603372184451142093e+05,9.744397633069278672e+05,8.545681720945214620e+05,8.482552533103462774e+05,6.069130907029897207e+05,4.321121107625829754e+05,4.320029209130157251e+05
5.354747091319048777e+05,5.653265011939578690e+05,5.740821885558399372e+05,8.088665519754429115e+05,7.765301115116926376e+05,9.419436554545669351e+05,9.899737617623577826e+05,8.742107697338189464e+05,8.380446587279654341e+05,5.672044656398028601e+05,4.164906908500588033e+05,4.003351839474047301e+05
4.694420687997010536e+05,4.979912291846982553e+05,5.343829204707050230e+05,7.439501648866279284e+05,7.941777898168796673e+05,9.777328694362366805e+05,1.025100935131708276e+06,8.426240271155398805e+05,7.815741781647352036e+05,4.904787655069817556e+05,3.585008336752172909e+05,3.428088323203133186e+05
3.782719486754291574e+05,3.869440972474311711e+05,4.308057295905033243e+05,6.989575149962230353e+05,7.704770418074942427e+05,9.386337995289317332e+05,9.535268625099903438e+05,8.235140429217808414e+05,6.922503951577441767e+05,3.932329721644213423e+05,2.793820306979162269e+05,3.018724842820469057e+05
3.005405831812848337e+05,2.948065944366178592e+05,3.301759419803990168e+05,6.076891270409928402e+05,7.015757732269610278e+05,8.602326141997160157e+05,8.546714878322171280e+05,7.072961534910376649e+05,5.733473806971653830e+05,3.006043922455865541e+05,2.170276655168799625e+05,2.200041434669877344e+05
2.106301050061080605e+05,2.000825135320998379e+05,2.230392925330080907e+05,4.833288777389521711e+05,6.158942617342994781e+05,7.623405316396590788e+05,7.750185414537100587e+05,5.849053004511654144e+05,4.453276318963621743e+05,2.177927944239837816e+05,1.596528324495682609e+05,1.324254061167801556e+05
1.270366552260703756e+05,1.184612440614109364e+05,1.564624233547196782e+05,3.525053723559911014e+05,5.153360075243489118e+05,6.545139610393166076e+05,6.264058666241464671e+05,4.477840799609599635e+05,3.321348347102617845e+05,1.394453374097301858e+05,9.256928587695934402e+04,9.532616367406497011e+04
8.080907681019858865e+04,5.989065871804550989e+04,7.181159534617776808e+04,2.588649813082872133e+05,3.823927275348830153e+05,4.833640082096733968e+05,4.636752710995837115e+05,3.105193480178287136e+05,2.113828559287996904e+05,8.113486421092686942e+04,4.198194594937538932e+04,4.388161922424146906e+04
3.666730110721598612e+04,2.928265761269769064e+04,3.529223625582562818e+04,1.700425368891790276e+05,2.729781965499020880e+05,3.754794217613928486e+05,3.224491799478768953e+05,2.102209449009447708e+05,1.395183903978299932e+05,2.606339167510482002e+04,5.060445337592966098e+03,1.876058958572272604e+04
-2.430672797372312743e+03,3.208732289912375563e+03,1.155788308892406531e+04,9.843156985137506854e+04,1.864887257508993789e+05,2.399684586553705158e+05,2.120963698627774429e+05,1.264948337051589770e+05,7.945771859511524963e+04,2.468694562731747283e+03,-8.408809987850592734e+03,-3.924159739786610771e+03
